15855,sink___table___mirror_for_bathroom_10977,5.30253623188405,6.79578911331736,0
26918,Bed_150x200_cm_16660,4.51086956521739,-4.28557571607885,0
27868,End_Table_10900,5.36782494579472,-0.619565217391314,0
29035,18"x22"x22",5.36782494579472,-8.1195652173913,0
32063,18"x22"x22",15.2608695652174,-4.61956521739135,0
